chembl_id,smiles
CHEMBL34488,NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CC(=O)O)CC(=O)Oc3ccc4nc(S(N)(=O)=O)sc4c3)CC(=O)O)cc2s1
CHEMBL286300,NS(=O)(=O)c1ccc(NNC(=O)CN(CCN(CC(=O)O)CC(=O)NNc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1
CHEMBL289672,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O
CHEMBL285266,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCN(CC(=O)O)CC(=O)OCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1
CHEMBL33963,NS(=O)(=O)c1ccc(COC(=O)CN(CCN(CC(=O)O)CC(=O)OCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1
CHEMBL33970,CO/N=C(\C(=O)N[C@H]1CON(C(Oc2ccccc2)C(=O)O)C1=O)c1csc(N)n1
CHEMBL34587,CO/N=C(\C(=O)N[C@H]1CON(C(Oc2ccc(F)cc2)C(=O)O)C1=O)c1csc(N)n1
CHEMBL34127,Nc1nc(N)c(CCCNc2cc(F)cc(F)c2[N+](=O)[O-])c(O)n1
CHEMBL34147,NS(=O)(=O)c1ccc(NNC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL286445,NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)s1
CHEMBL35484,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)cc1
CHEMBL35537,CCN(Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O)C(=O)N1CCN(C)CC1
CHEMBL33978,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)[O-].[Zn+2]
CHEMBL34033,CCCCCCCCCCCCn1c(O)nc2c(=O)[nH]c(=O)[nH]c21
CHEMBL34596,O=C(Nc1nccs1)c1cnc2cc(C(F)(F)F)ccc2c1O
CHEMBL430737,CCc1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1ccccn1
CHEMBL35908,O=C(Nc1nccs1)c1c(C(Cl)Cl)nc2c(Cl)cccc2c1O
CHEMBL442993,O=C(Nc1nccs1)c1c(C(Cl)Cl)nc2ccccc2c1O
CHEMBL35464,O=C(Nc1nccs1)c1c(C(F)(F)F)nc2ccc(C(F)(F)F)cc2c1O
CHEMBL35465,O=C(Nc1nccs1)c1c(C(F)(F)F)nc2c(F)cccc2c1O
CHEMBL35416,CC(C)(C)C#C/C=C/CNCc1ccc(O)nc1
CHEMBL35365,CC(=O)Nc1cccc(NC/C=C/C#CC(C)(C)C)c1
CHEMBL34416,C[C@H](NC1=NS(=O)(=O)c2cc(Cl)cnc2N1)C1CCCCC1
CHEMBL442152,C[C@@H](NC1=NS(=O)(=O)c2cc(Cl)cnc2N1)C1CCCCC1
CHEMBL34076,Nc1[nH]c(=O)[nH]c(=O)c1N
CHEMBL34149,Cn1c(=O)[nH]c(N)c(N)c1=O
CHEMBL34928,CCCCCCCCCCCCNc1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O
CHEMBL34661,CC(=O)c1cc(CN2C(=O)N(Cc3ccc(F)c(C(C)=O)c3)[C@H](Cc3ccc4c(c3)OCCO4)[C@H](O)[C@@H](O)[C@H]2Cc2ccc3c(c2)OCCO3)ccc1F
CHEMBL34089,CC(=O)c1cccc(CN2C(=O)N(Cc3cccc(C(C)=O)c3)[C@H](Cc3ccc4c(c3)CCO4)[C@H](O)[C@@H](O)[C@H]2Cc2ccc3c(c2)CCO3)c1
CHEMBL284273,COC(=O)c1nnn(C[C@@]2(C)[C@H](C(=O)[O-])C3C(=O)CC3S2(=O)=O)c1C(=O)OC.[Na+]
CHEMBL35138,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O.CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
CHEMBL285264,COc1cc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3cc(OC)cc(OC)c3)N(Cc3ccccc3)C(=O)N2Cc2ccccc2)cc(OC)c1
CHEMBL285948,COc1ccc(C[C@@H]2[C@H](O)[C@@H](O)[C@@H](Cc3ccc(OC)c(OC)c3)N(Cc3ccccc3)C(=O)N2Cc2ccccc2)cc1OC
CHEMBL431702,O=C1N(Cc2ccccc2)[C@H](Cc2ccc3c(c2)OCO3)[C@H](O)[C@@H](O)[C@@H](Cc2ccc3c(c2)OCO3)N1Cc1ccccc1
CHEMBL285438,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O.C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[Na+]
CHEMBL35325,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O.C[C@]1(Cn2nncc2C(=O)[O-])[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[K+].[K+]
CHEMBL793,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O
CHEMBL35419,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](O)C[C@H]1C(=O)O
CHEMBL34753,COc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1CNC(=O)N1CCN(C)CC1
CHEMBL35503,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CN(CCN(CC(=O)O)c1ccccc1O)c1ccccc1O
CHEMBL36120,CCN1CCC(COc2nc3ccccc3c3c2CCCN3)CC1
CHEMBL287544,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCCNC(=O)CCl)C(=O)O)cc1
CHEMBL36393,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCCNC(=O)CBr)C(=O)O)cc1
CHEMBL432272,CCCCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C
CHEMBL284710,CCCCCNC(=O)c1nn(-c2ccc(Cl)cc2Cl)c(-c2ccc(Cl)cc2)c1C
CHEMBL35253,O=C(Nc1nccs1)c1c(C(Cl)Cl)nc2ccc(Cl)cc2c1O
CHEMBL35254,COC(=O)Nc1ccc(F)c(-c2nc3cc(C)ccc3o2)c1
CHEMBL35255,COC(=O)Nc1cccc(-c2nc3cc(C)ccc3o2)c1
CHEMBL34585,C#CCOC(=O)Nc1ccc(Cl)c(-c2nc3cc(C)ccc3o2)c1
CHEMBL34586,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(CF)C3)cc21
CHEMBL34266,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC(O)C3)c(F)cc2c1=O
CHEMBL290796,CCN1c2ccccc2S(=O)(=O)N(C)c2cccnc21
CHEMBL32658,CC(C)(C)CCCCCNc1cccc2nc(O)ccc12
CHEMBL286638,CC(C)(C)C#C/C=C/CNc1cccc2oc(=O)ccc12
CHEMBL34954,CCCCCCCCCCCCn1c(N)c(N)c(=O)n(C)c1=O
CHEMBL284062,CCCCCCCCCCCCCCCCCCNc1[nH]c(=O)n(C)c(=O)c1N
CHEMBL286095,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O.C[C@]1(Cn2cc(C(=O)[O-])nn2)[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[K+].[K+]
CHEMBL35907,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)c(F)c1
CHEMBL284061,NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)cc2s1
CHEMBL33025,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](O)C[C@H]1C(=O)O
CHEMBL286345,Nc1nc(N)c(CCCNc2cc(F)c([N+](=O)[O-])cc2[N+](=O)[O-])c(O)n1
CHEMBL418222,CN1CCN(C(=O)NCc2cc(Nc3ccnc4cc(Cl)ccc34)ccc2O)CC1
CHEMBL34974,NS(=O)(=O)c1ccc(COC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL35695,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL34013,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)c1
CHEMBL35210,Br.Br.N=c1ccn(CCCCn2ccc(=N)cc2)cc1
CHEMBL35211,COC(=O)Nc1ccc(OC)c(-c2nc3cc(C)ccc3o2)c1
CHEMBL34140,COC(=O)Nc1ccc(C)c(-c2nc3cc(C)ccc3o2)c1
CHEMBL286655,C=C1C2=C(C(=O)C(C)=C(N)C2=O)N2C[C@@H]3N[C@@H]3[C@]12O
CHEMBL34245,CCCCNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
CHEMBL34246,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1
CHEMBL285048,COc1ccc(-c2csc3c2-n2cccc2C3=O)c(OC)c1OC
CHEMBL36366,C=C(Br)C(=O)Nc1cc(C(=O)Nc2ccccc2)n(C)c1
CHEMBL285939,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@@H](F)C[C@H]1C(=O)O
CHEMBL35045,COc1ccc(CN2CCC(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
CHEMBL35746,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)c(Cl)c1
CHEMBL35747,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL35115,C=C1/C(=C\C=C2/CCCC3(C)C([C@H](C)CC#CC(C)(C)O)=CCC23)C[C@@H](O)C[C@@H]1O
CHEMBL440950,Nc1nc(N)c(CCNc2cc(F)c(F)cc2[N+](=O)[O-])c(O)n1
CHEMBL34526,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CC(=O)O)CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1
CHEMBL285436,NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CC(=O)O)CC(=O)NCc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1
CHEMBL34090,Nc1nc(N)c(CCCNc2cc(F)c(F)cc2[N+](=O)[O-])c(O)n1
CHEMBL35259,CCCCCCCCCCCCn1c(=O)[nH]c(N)c(N)c1=O
CHEMBL34650,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
CHEMBL34722,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2[nH]cnc12
CHEMBL34473,NS(=O)(=O)c1cccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc2cccc(S(N)(=O)=O)c2)CC(=O)O)c1
CHEMBL286602,NS(=O)(=O)c1ccccc1NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc1ccccc1S(N)(=O)=O)CC(=O)O
CHEMBL416774,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL445561,CSC1(SC)C[C@@H](C(=O)O)N(C(=O)[C@H](CCCCN)OP(=O)(O)CCCCc2ccccc2)C1
CHEMBL34372,COc1ccccc1CN1CCC(CCOC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
CHEMBL416044,CCN(Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1OC)C(=O)N1CCN(C)CC1
CHEMBL34856,CCCCCCCCCCCCn1c(=O)n(C)c(=O)c2c1n(C)c(=O)n2C
CHEMBL34852,NS(=O)(=O)c1nc2ccc(OCCOC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)cc2s1
CHEMBL284339,CCN1CCN(C(=O)NC(C(=O)N[C@@H]2C(=O)N3[C@@H]2SC(C)(C)[C@@H]3C(=O)O)c2ccccc2)C(=O)C1=O.C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[Na+]
CHEMBL36454,Cl.NCC1CC(=O)N(Cc2ccccc2)C1=O
CHEMBL36028,O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+]
CHEMBL34768,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)c(Br)c1
CHEMBL284046,CC(C)Cc1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1
CHEMBL36363,CC(C)c1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1
CHEMBL36364,COC1=C(C)C(=O)C2=C(C1=O)[C@H](CC(=O)ON)[C@@]1(O)[C@@H]3[C@H](CN21)N3C
CHEMBL288567,COc1ccc2nc(C(F)(F)F)c(C(=O)Nc3nccs3)c(O)c2c1
CHEMBL35652,CCC(=O)OC(c1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1)C(C)C
CHEMBL35207,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1.C[C@]1(Cn2cc(C(=O)[O-])nn2)[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[K+].[K+]
CHEMBL265608,CCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)CC)[C@@H](C)CC
CHEMBL410941,CCCC[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(N)=O)[C@@H](C)CC)[C@@H](C)CC
CHEMBL34699,CC(=O)OC(c1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1)C(C)C
CHEMBL35367,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CN(CCN(CCN(CC(=O)O)CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C)CC(=O)O)CC(=O)O
CHEMBL34203,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC(F)C3)c(F)cc2c1=O
CHEMBL431707,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](Sc2ccccc2)C[C@H]1C(=O)O
CHEMBL35310,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](F)C[C@H]1C(=O)O
CHEMBL33902,Clc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL33903,Brc1ccc(CN2CCC(CCOC(c3ccccc3)c3ccccc3)CC2)cc1
CHEMBL284694,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC(=O)O)CC(=O)O)cc1
CHEMBL35032,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3[C@H](C)/C=C/CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O
CHEMBL285751,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3[C@H](C)CCCC(F)(F)C(C)(C)O)C[C@@H](O)C[C@@H]1O
CHEMBL35428,C=C1/C(=C\C=C2/CCCC3(C)C2CCC3[C@H](C)/C=C/CCC(C)(C)O)C[C@@H](O)C[C@@H]1O
CHEMBL35429,C[C@@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccc(Cl)cc1)Oc1ccccc1-3
CHEMBL34015,C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccc(Cl)cc1)Oc1ccccc1-3
CHEMBL34016,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2)CC(=O)O)cc1
CHEMBL35551,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)CC(=O)O)c(Cl)c1
CHEMBL285590,NS(=O)(=O)c1ccc(NC(=O)CN(CCOCCOCCN(CC(=O)O)CC(=O)Nc2ccc(S(N)(=O)=O)cc2F)CC(=O)O)c(F)c1
CHEMBL36249,CCCCCCCCCCCCn1c(N)c(N)c(=O)[nH]c1=O
CHEMBL36339,C[C@H]([C@@H](C/C=C/c1nc2ccccc2o1)c1ccc2c(c1)OCO2)N(Cc1ccc2ccccc2c1)C(=O)[C@@H]1OC(C(=O)[O-])(C(=O)[O-])O[C@@H]1C(=O)[O-].[Na+].[Na+].[Na+]
CHEMBL284073,C[C@H]([C@@H](C/C=C/c1nc2ccccc2o1)c1ccc2c(c1)OCO2)N(Cc1ccc2ccccc2c1)C(=O)[C@H]1OC(C(=O)[O-])(C(=O)[O-])O[C@H]1C(=O)[O-].[Na+].[Na+].[Na+]
CHEMBL285930,Cn1cnc([N+](=O)[O-])c1Sc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O
CHEMBL35192,CCCCCCCCCCn1c(N)c(N)c(=O)[nH]c1=O
CHEMBL35043,NS(=O)(=O)c1ccc(CCOC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL35444,CCCCCCCCCCCCn1c(=O)n(C)c(=O)c2[nH]c(O)nc21
CHEMBL35411,Fc1ccc(C(OCCC2CCN(Cc3cccc4ccccc34)CC2)c2ccc(F)cc2)cc1
CHEMBL34898,CCCCc1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1nccs1
CHEMBL287612,O=C(Nc1nccs1)c1c(C(F)(F)F)nc2ccccc2c1O
CHEMBL35410,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)c1
CHEMBL35298,O=C1C(N2CC2)=C(N2CC2)C(=O)c2c(OS(=O)(=O)c3ccccc3)cccc21
CHEMBL290581,CCC(=O)OC(CC)c1nc2c(C(F)(F)F)cccc2c(O)c1C(=O)Nc1ccccn1
CHEMBL34532,CCN(CC)C(=O)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1OC
CHEMBL36367,CCN(CC)C(=O)NCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O
CHEMBL284583,CCN(CC)C(=O)N(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1OC
CHEMBL417502,CCCCCCCCCCCCn1c(=O)[nH]c2[nH]c(O)nc2c1=O
CHEMBL33879,Oc1ccc(C(=Cc2ccc(Br)cc2)c2ccc(O)cc2)cc1
CHEMBL32096,NS(=O)(=O)c1ccc(CCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL32836,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL36525,NS(=O)(=O)c1cccc(NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)c1
CHEMBL289457,O=C1C(N2CC2)=C(N2CC2)C(=O)c2c(OS(=O)(=O)c3ccc(Br)cc3)cccc21
CHEMBL35618,O=C1C(N2CC2)=C(N2CC2)C(=O)c2c(OS(=O)(=O)c3ccc(Cl)cc3)cccc21
CHEMBL408375,CCC(=O)NCC1OC(OC2C(NC(=O)OC(C)(C)C)CC(NC(=O)OC(C)(C)C)C(OC3OC(CNC(=O)OC(C)(C)C)C(O)C(O)C3NC(=O)OC(C)(C)C)C2O)C(O)C(NC(=O)OC(C)(C)C)C1O
CHEMBL34782,NS(=O)(=O)c1nc2ccc(OC(=O)CN(CCN(CC(=O)O)c3ccccc3O)c3ccccc3O)cc2s1
CHEMBL284296,CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.C[C@]1(Cn2nncc2C(=O)[O-])[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[K+].[K+]
CHEMBL285705,C[C@H]1C(=O)C(C)(C)Nc2ccc3c(c21)[C@H](c1ccccc1)Oc1ccccc1-3
CHEMBL34589,CC1(C)Nc2ccc3c(c2C(C)(C)C1=O)C(c1ccc(Cl)cc1)Oc1ccccc1-3
CHEMBL385564,CC(=O)NCC1OC(OC2C(NC(=O)OC(C)(C)C)CC(NC(=O)OC(C)(C)C)C(OC3OC(CNC(=O)OC(C)(C)C)C(O)C(O)C3NC(=O)OC(C)(C)C)C2O)C(O)C(NC(=O)OC(C)(C)C)C1O
CHEMBL286459,Nc1nc(O)c2cc(CN(Cc3ccc(F)c([N+](=O)[O-])c3)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1
CHEMBL287700,Nc1nc(O)c2cc(CN(Cc3ccc([N+](=O)[O-])c(F)c3)c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)ccc2n1
CHEMBL36389,CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.COC(=O)c1cn(C[C@@]2(C)[C@H](C(=O)[O-])C3C(=O)CC3S2(=O)=O)nn1.[Na+]
CHEMBL430244,CC1(C)S[C@@H]2[C@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.CCOC(=O)C1=CNNN1C[C@@]1(C)[C@H](C(=O)[O-])C2C(=O)CC2S1(=O)=O.[Na+]
CHEMBL35526,CCCCCCCCn1c(N)c(N)c(=O)[nH]c1=O
CHEMBL35193,CN(C)CCCNC(=O)c1cccc(C(=O)Nc2ccc(NC(=O)CCCN(C)C)cc2)c1
CHEMBL33966,c1ccc2c3c(c(OCC4CCNCC4)nc2c1)CCCN3
CHEMBL35420,NS(=O)(=O)c1ccc(NC(=O)CN(CC(=O)O)CC(=O)O)cc1
CHEMBL34696,NS(=O)(=O)c1cccc(NC(=O)CN(CC(=O)O)CC(=O)O)c1
CHEMBL794,Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O
CHEMBL795,Cn1c(=O)c2[nH]c(=O)[nH]c2n(C)c1=O
CHEMBL34608,NS(=O)(=O)c1ccc(NC(=O)CN(CCN(CC(=O)O)c2ccccc2O)c2ccccc2O)cc1
CHEMBL34921,Cn1c(=O)[nH]c2c(=O)[nH]c(=O)[nH]c21
CHEMBL34922,CN1CCN(c2ccc3nc(-c4ccc5nc(-c6ccc(O)cc6)[nH]c5c4)[nH]c3c2)CC1.Cl.Cl.Cl
CHEMBL34424,NS(=O)(=O)c1ccccc1NC(=O)CN(CCN(CC(=O)O)c1ccccc1O)c1ccccc1O
CHEMBL35080,COc1ccc(C#CCOc2cccc(C(=O)O)c2)cc1Cc1cnc(N)nc1N
CHEMBL35437,COc1ccc(C#CCOc2ccccc2C(=O)O)cc1Cc1cnc(N)nc1N
CHEMBL35521,CCCCCCCCCCCCn1c(O)nc2[nH]c(=O)[nH]c(=O)c21
CHEMBL418229,CCCCCCCCCCCCn1c(=O)[nH]c(=O)c2[nH]c(O)nc21
CHEMBL430928,Cn1c(=O)[nH]c(=O)c2c1[nH]c(=O)n2C
CHEMBL34546,NS(=O)(=O)c1nnc(NC(=O)CN(CCN(CC(=O)O)CC(=O)Nc2nnc(S(N)(=O)=O)s2)CC(=O)O)s1
CHEMBL35495,Cn1nc(S(N)(=O)=O)s/c1=N/C(=O)CN(CCN(CC(=O)O)CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C)CC(=O)O
CHEMBL284272,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](c2ccccc2)C[C@H]1C(=O)O
CHEMBL33964,CCCCCN1CCC(COc2nc3ccccc3c3c2CCCCN3)CC1
CHEMBL35195,CCCCN1CCC(COc2nc3ccccc3c3c2CCCCN3)CC1
CHEMBL35196,CCCN1CCC(COc2nc3ccccc3c3c2CCCCN3)CC1
CHEMBL34642,CCCCC[C@H](O)/C=C/[C@H]1C2CC(N=N2)[C@@H]1C/C=C\CCCC(=O)O
CHEMBL285562,O=C(c1cccnc1)c1ccc2oc(C(=O)O)cc2c1
CHEMBL287518,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O
CHEMBL286108,NS(=O)(=O)c1nnc(NC(=O)CCNC(=O)CNCC(=O)O)s1
CHEMBL285522,O=C1C(N2CC2)=C(N2CC2)C(=O)c2c(OS(=O)(=O)c3ccc(F)cc3)cccc21
CHEMBL286327,NCCCC[C@H](OP(=O)(O)CCCCc1ccccc1)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
CHEMBL34251,CC(C)c1cc(C(C)C)c(S(=O)(=O)Oc2cccc3c2C(=O)C(N2CC2)=C(N2CC2)C3=O)c(C(C)C)c1
CHEMBL287601,Cc1cc(C)c(S(=O)(=O)Oc2cccc3c2C(=O)C(N2CC2)=C(N2CC2)C3=O)c(C)c1
CHEMBL34073,NS(=O)(=O)c1ccc(CNC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)cc1
CHEMBL34074,COc1cc(Cc2cccnc2)cc2cc(C(=O)[O-])oc12.[Na+]
CHEMBL35423,CC(=O)NCC1(C)CC(=O)N(Cc2ccccc2)C1=O
CHEMBL34869,Cn1c(O)nc2[nH]c(=O)[nH]c(=O)c21
CHEMBL34462,O=C1C(N2CC2)=CC(=O)c2c(O)cccc21
